bag_time_ns,bag_time_sec,data
1780471481707188790,1780471481.707188845,True
1780471481717153839,1780471481.717153788,True
1780471481726910622,1780471481.726910591,True
1780471481737110212,1780471481.737110138,True
1780471481747055196,1780471481.747055292,True
1780471481757274851,1780471481.757274866,True
1780471481767202939,1780471481.767202854,True
1780471481777246872,1780471481.777246952,True
1780471481787059210,1780471481.787059307,True
1780471481796944671,1780471481.796944618,True
1780471481807030879,1780471481.807030916,True
1780471481816953686,1780471481.816953659,True
1780471481827092313,1780471481.827092409,True
1780471481837001775,1780471481.837001801,True
1780471481847214806,1780471481.847214699,True
1780471481857061161,1780471481.857061148,True
1780471481867523165,1780471481.867523193,True
1780471481877324526,1780471481.877324581,True
1780471481887228196,1780471481.887228251,True
1780471481897293379,1780471481.897293329,True
1780471481907108436,1780471481.907108545,True
1780471481917314331,1780471481.917314291,True
1780471481927131212,1780471481.927131176,True
1780471481937105414,1780471481.937105417,True
1780471481947295500,1780471481.947295427,True
1780471481957301447,1780471481.957301378,True
1780471481967287234,1780471481.967287302,True
1780471481977326719,1780471481.977326632,True
1780471481987180083,1780471481.987179995,True
1780471481997141164,1780471481.997141123,True
1780471482007087268,1780471482.007087231,True
1780471482017194790,1780471482.017194748,True
1780471482027082043,1780471482.027081966,True
1780471482037044212,1780471482.037044287,True
1780471482047172791,1780471482.047172785,True
1780471482057186355,1780471482.057186365,True
1780471482067421467,1780471482.067421436,True
1780471482077460825,1780471482.077460766,True
1780471482087385488,1780471482.087385416,True
1780471482097368075,1780471482.097368002,True
1780471482107271681,1780471482.107271671,True
1780471482117294526,1780471482.117294550,True
1780471482127429408,1780471482.127429485,True
1780471482137123243,1780471482.137123346,True
1780471482147116230,1780471482.147116184,True
1780471482157224263,1780471482.157224178,True
1780471482167128286,1780471482.167128325,True
1780471482177238911,1780471482.177238941,True
1780471482187320255,1780471482.187320232,True
1780471482197287513,1780471482.197287560,True
1780471482207418747,1780471482.207418680,True
1780471482217359059,1780471482.217359066,True
1780471482229531108,1780471482.229531050,True
1780471482237593879,1780471482.237593889,True
1780471482247187708,1780471482.247187614,True
1780471482257313951,1780471482.257313967,True
1780471482267459266,1780471482.267459154,True
1780471482277154573,1780471482.277154684,True
1780471482287064164,1780471482.287064075,True
1780471482297338478,1780471482.297338486,True
1780471482307257509,1780471482.307257414,True
1780471482317201181,1780471482.317201138,True
1780471482327145174,1780471482.327145100,True
1780471482337524262,1780471482.337524176,True
1780471482347450813,1780471482.347450733,True
1780471482357022945,1780471482.357023001,True
1780471482367304012,1780471482.367304087,True
1780471482377491634,1780471482.377491713,True
1780471482387143610,1780471482.387143612,True
1780471482397343840,1780471482.397343874,True
1780471482407052652,1780471482.407052755,True
1780471482417448253,1780471482.417448282,True
1780471482427487515,1780471482.427487612,True
1780471482437288331,1780471482.437288284,True
1780471482447429134,1780471482.447429180,True
1780471482457384935,1780471482.457384825,True
1780471482467275805,1780471482.467275858,True
1780471482477227958,1780471482.477227926,True
1780471482487097674,1780471482.487097740,True
1780471482497311921,1780471482.497311831,True
1780471482507162885,1780471482.507162809,True
1780471482517510259,1780471482.517510176,True
1780471482527011251,1780471482.527011156,True
1780471482537258140,1780471482.537258148,True
1780471482547329883,1780471482.547329903,True
1780471482557296533,1780471482.557296515,True
1780471482567299281,1780471482.567299366,True
1780471482577077184,1780471482.577077150,True
1780471482587002743,1780471482.587002754,True
1780471482597180700,1780471482.597180605,True
1780471482607093075,1780471482.607093096,True
1780471482616991113,1780471482.616991043,True
1780471482627043399,1780471482.627043486,True
1780471482637260431,1780471482.637260437,True
1780471482647346991,1780471482.647346973,True
1780471482657285959,1780471482.657285929,True
1780471482667226175,1780471482.667226076,True
1780471482676958860,1780471482.676958799,True
1780471482687156850,1780471482.687156916,True
1780471482697314742,1780471482.697314739,True
1780471482707168202,1780471482.707168102,True
1780471482717112994,1780471482.717113018,True
1780471482727025177,1780471482.727025270,True
1780471482737311748,1780471482.737311840,True
1780471482747113076,1780471482.747112989,True
1780471482757242807,1780471482.757242918,True
1780471482767210481,1780471482.767210484,True
1780471482777383317,1780471482.777383327,True
1780471482787775238,1780471482.787775278,True
1780471482797590647,1780471482.797590733,True
1780471482807383464,1780471482.807383537,True
1780471482817068466,1780471482.817068577,True
1780471482827451298,1780471482.827451229,True
1780471482837031463,1780471482.837031364,True
1780471482847076133,1780471482.847076178,True
1780471482857274987,1780471482.857275009,True
1780471482867222916,1780471482.867223024,True
1780471482877289571,1780471482.877289534,True
1780471482887106644,1780471482.887106657,True
1780471482897125361,1780471482.897125244,True
1780471482907008646,1780471482.907008648,True
1780471482917407991,1780471482.917407990,True
1780471482927023518,1780471482.927023411,True
1780471482937227204,1780471482.937227249,True
1780471482947066327,1780471482.947066307,True
1780471482957255580,1780471482.957255602,True
1780471482967066446,1780471482.967066526,True
1780471482977271540,1780471482.977271557,True
1780471482987495068,1780471482.987495184,True
1780471482997156613,1780471482.997156620,True
1780471483007363883,1780471483.007363796,True
1780471483017366631,1780471483.017366648,True
1780471483027943586,1780471483.027943611,True
1780471483037519943,1780471483.037519932,True
1780471483047422685,1780471483.047422647,True
1780471483057701063,1780471483.057701111,True
1780471483066992893,1780471483.066992998,True
1780471483077547638,1780471483.077547550,True
1780471483087312293,1780471483.087312222,True
1780471483098022759,1780471483.098022699,True
1780471483107272122,1780471483.107272148,True
1780471483117196722,1780471483.117196798,True
1780471483127602083,1780471483.127602100,True
1780471483137021727,1780471483.137021780,True
1780471483147113888,1780471483.147113800,True
1780471483157691866,1780471483.157691956,True
1780471483167455913,1780471483.167455912,True
1780471483177284828,1780471483.177284718,True
1780471483187187698,1780471483.187187672,True
1780471483197125738,1780471483.197125673,True
1780471483208457709,1780471483.208457708,True
1780471483217642109,1780471483.217642069,True
1780471483227523442,1780471483.227523327,True
1780471483237831038,1780471483.237831116,True
1780471483247379330,1780471483.247379303,True
1780471483258070882,1780471483.258070946,True
1780471483267936983,1780471483.267936945,True
1780471483277344114,1780471483.277344227,True
1780471483287173477,1780471483.287173510,True
1780471483297530195,1780471483.297530174,True
1780471483307302467,1780471483.307302475,True
1780471483317206361,1780471483.317206383,True
1780471483327305370,1780471483.327305317,True
1780471483337588453,1780471483.337588549,True
1780471483347099302,1780471483.347099304,True
1780471483357768486,1780471483.357768536,True
1780471483367131391,1780471483.367131472,True
1780471483377167900,1780471483.377167940,True
1780471483387593199,1780471483.387593269,True
1780471483397120209,1780471483.397120237,True
1780471483407472831,1780471483.407472849,True
1780471483417507997,1780471483.417507887,True
1780471483427621150,1780471483.427621126,True
1780471483437415631,1780471483.437415600,True
1780471483447552082,1780471483.447551966,True
1780471483458037672,1780471483.458037615,True
1780471483467734355,1780471483.467734337,True
1780471483477286582,1780471483.477286577,True
1780471483487149674,1780471483.487149715,True
1780471483497390131,1780471483.497390032,True
1780471483507396591,1780471483.507396698,True
1780471483517283780,1780471483.517283678,True
1780471483527206748,1780471483.527206659,True
1780471483537157108,1780471483.537157059,True
1780471483547119022,1780471483.547119141,True
1780471483557475933,1780471483.557476044,True
1780471483567418613,1780471483.567418575,True
1780471483577447218,1780471483.577447176,True
1780471483587225282,1780471483.587225199,True
1780471483597341412,1780471483.597341299,True
1780471483607209688,1780471483.607209682,True
1780471483617761617,1780471483.617761612,True
1780471483627173453,1780471483.627173424,True
1780471483637722566,1780471483.637722492,True
1780471483647086272,1780471483.647086382,True
1780471483657212450,1780471483.657212496,True
1780471483667190268,1780471483.667190313,True
1780471483677371394,1780471483.677371502,True
1780471483687171058,1780471483.687170982,True
1780471483697239058,1780471483.697239161,True
1780471483707298896,1780471483.707298994,True
1780471483717363791,1780471483.717363834,True
1780471483727241636,1780471483.727241755,True
1780471483737392616,1780471483.737392664,True
1780471483747578222,1780471483.747578144,True
1780471483757230646,1780471483.757230759,True
1780471483767317687,1780471483.767317772,True
1780471483777254287,1780471483.777254343,True
1780471483787402642,1780471483.787402630,True
1780471483797392397,1780471483.797392368,True
1780471483807434187,1780471483.807434082,True
1780471483817337058,1780471483.817337036,True
1780471483827410465,1780471483.827410460,True
1780471483837237395,1780471483.837237358,True
1780471483847079430,1780471483.847079515,True
1780471483857455702,1780471483.857455730,True
1780471483867262311,1780471483.867262363,True
1780471483877892357,1780471483.877892256,True
1780471483887435528,1780471483.887435436,True
1780471483898109832,1780471483.898109913,True
1780471483907330329,1780471483.907330275,True
1780471483917629381,1780471483.917629480,True
1780471483927092099,1780471483.927092075,True
